form_code,question_no,question_key,prompt,options_json,reverse_score
BIG5_120,21,O21,Do not like poetry.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,22,O22,Rarely look for a deeper meaning in things.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,23,O23,Am not interested in abstract ideas.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,24,O24,Prefer the tried and true over the new and unknown.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,25,C1,Am always prepared.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,26,C2,Pay attention to details.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,27,C3,Get chores done right away.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,28,C4,Carry out my plans.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,29,C5,Make plans and stick to them.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,30,C6,Complete tasks successfully.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,31,C7,Do things according to a plan.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,32,C8,Excel in what I do.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,33,C9,Handle tasks carefully.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,34,C10,Am exacting in my work.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,35,C11,Follow a schedule.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,36,C12,Keep things tidy.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,37,C13,Work hard.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,38,C14,Finish what I start.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,39,C15,Want everything to be just right.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,40,C16,Set high standards for myself and others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,41,C17,Leave my belongings around.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,42,C18,Shirk my duties.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,43,C19,Do just enough work to get by.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,44,C20,Find it difficult to get down to work.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,45,C21,Waste my time.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,46,C22,Don't see things through.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,47,C23,Mess things up.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,48,C24,Often forget to put things back in their proper place.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,49,E1,Am the life of the party.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,50,E2,Feel comfortable around people.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,51,E3,Start conversations.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,52,E4,Talk to a lot of different people at parties.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,53,E5,Don't mind being the center of attention.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,54,E6,Make friends easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,55,E7,Take charge.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,56,E8,Radiate joy.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,57,E9,Am skilled in handling social situations.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,58,E10,Know how to captivate people.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,59,E11,Enjoy being part of a loud crowd.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,60,E12,Show my feelings when I'm happy.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,61,E13,Cheer people up.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,62,E14,Enjoy social gatherings.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,63,E15,Laugh a lot.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,64,E16,Express myself easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,65,E17,Don't talk a lot.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,66,E18,Keep in the background.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,67,E19,Have little to say.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,68,E20,Don't like to draw attention to myself.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,69,E21,Find it hard to approach others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,70,E22,Am quiet around strangers.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,71,E23,Retreat from others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,72,E24,Prefer to be alone.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,73,A1,Am interested in people.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,74,A2,Sympathize with others' feelings.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,75,A3,Have a soft heart.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,76,A4,Take time out for others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,77,A5,Feel others' emotions.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,78,A6,Make people feel at ease.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,79,A7,Am concerned about others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,80,A8,Love to help others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,81,A9,Am easy to satisfy.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,82,A10,Respect others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,83,A11,Accept people as they are.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,84,A12,Believe that others have good intentions.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,85,A13,Try to understand others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,86,A14,Forgive others easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,87,A15,Am kind and gentle to almost everyone.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,88,A16,Enjoy cooperating with others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,89,A17,Feel little concern for others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,90,A18,Am not really interested in others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,91,A19,Insult people.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,92,A20,Am indifferent to the feelings of others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,93,A21,Take advantage of others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,94,A22,Hold a grudge.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,95,A23,Get back at others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,96,A24,Suspect hidden motives in others.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,97,N1,Get stressed out easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,98,N2,Worry about things.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,99,N3,Am easily disturbed.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,100,N4,Get upset easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,101,N5,Change my mood a lot.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,102,N6,Have frequent mood swings.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,103,N7,Get irritated easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,104,N8,Often feel blue.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,105,N9,Panic easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,106,N10,Am filled with doubts about things.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,107,N11,Feel threatened easily.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,108,N12,Fear for the worst.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,109,N13,Am afraid of many things.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,110,N14,Get overwhelmed by emotions.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,111,N15,Feel desperate when things go wrong.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,112,N16,Take things too personally.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",False
BIG5_120,113,N17,Am relaxed most of the time.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,114,N18,Seldom feel blue.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,115,N19,Am not easily bothered by things.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,116,N20,Rarely get irritated.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,117,N21,Keep my emotions under control.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,118,N22,Am able to control my cravings.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,119,N23,Remain calm under pressure.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
BIG5_120,120,N24,Recover quickly from setbacks.,"{""options"":[""Very Inaccurate"",""Moderately Inaccurate"",""Neither Accurate nor Inaccurate"",""Moderately Accurate"",""Very Accurate""],""scale"":""BigFive""}",True
